,Actual,Predicted
1152,20,25.500067751976328
1153,0,13.736551186682576
1154,34,32.12923739125258
1155,1,12.147802807397579
1156,19,29.55014977682021
1157,56,52.70951533337621
1158,7,16.064317646016917
1159,40,73.85211960920256
1160,1,7.306127526496279
1161,1,13.286993376917891
1162,42,50.72561839121894
1163,4,14.030347096799845
1164,1,10.802392481553854
1165,60,31.525385956925465
1166,17,17.42624334764943
1167,0,7.306127526496279
1168,36,27.72425781297088
1169,34,43.82774946857733
1170,5,13.160810110891138
1171,14,13.681862438074326
1172,8,18.52821083597574
1173,91,37.84233346719818
1174,31,94.33556308234107
1175,24,21.595576001174976
1176,9,14.84111949766578
1177,26,30.858436784721892
1178,2,7.306127526496279
1179,9,25.260880761645637
1180,24,17.78111498369778
1181,1,14.086199071709077
1182,4,7.306127526496279
1183,20,21.66487370125741
1184,10,13.030921656686274
1185,90,100.95917786566315
1186,76,72.09397050378828
1187,55,30.192165453408887
1188,3,13.669116836434645
1189,1,11.616984740883506
1190,7,17.67122040137804
1191,20,25.854968337211897
1192,35,34.72641600923739
1193,39,37.93400844760763
1194,48,29.87828122676259
1195,10,16.450761969924105
1196,2,7.306127526496279
1197,3,9.45392130016424
1198,32,25.345113756016392
1199,4,9.205549570383093
1200,12,23.88157625486067
1201,58,31.28379745307494
1202,4,16.025206598160675
1203,5,15.185484649777532
1204,2,13.572127067943512
1205,37,26.394804020605296
1206,11,17.5200397908724
1207,46,26.346947220112188
1208,20,27.969541076469678
1209,6,7.306127526496279
1210,30,25.650970402149024
1211,43,55.13250014147607
1212,27,18.382648635893965
1213,4,17.535425198283207
1214,42,31.689616530086887
1215,8,7.306127526496279
1216,0,7.306127526496279
1217,12,11.372385545770838
1218,9,15.156970338694636
1219,12,19.434531885386978
1220,67,27.14224174487167
1221,11,18.511287409918715
1222,21,18.40707964859802
1223,66,48.01250701587793
1224,6,7.569630975058804
1225,15,10.87858950259021
1226,67,50.24188448779178
1227,2,9.710517908450813
1228,12,13.924885974744729
1229,10,7.306127526496279
1230,8,19.333255811793826
1231,18,22.569520167819537
1232,4,18.269829057522205
1233,12,13.395992665082497
1234,1,10.760533721692681
1235,18,25.359007946404574
1236,5,7.306127526496279
1237,18,16.872541477170255
1238,1,10.910402318541413
1239,0,9.765588688175814
1240,25,31.055631468199678
1241,56,31.828368932790234
1242,4,10.386592153237936
1243,18,13.421184515643322
1244,19,21.47230677444666
1245,11,12.655992602432981
1246,20,19.65656251350112
1247,2,19.467862036655415
1248,4,13.018494979766242
1249,0,8.906991780734948
1250,32,28.989913217670974
1251,19,30.639841930326593
1252,15,20.747183405178312
1253,25,42.38101821875755
1254,54,79.28448765605467
1255,5,15.205504462098627
1256,25,49.3341495075873
1257,33,20.387113360888268
1258,55,29.41949731258498
1259,15,21.374880388759152
1260,23,24.657285534001858
1261,8,7.306127526496279
1262,2,12.153380167537122
1263,45,28.02434568082763
1264,23,25.893824633441813
1265,17,11.51139178984262
1266,8,21.410219039597774
1267,36,26.621154671008778
1268,2,18.648188449167556
1269,7,19.222265046125848
1270,32,35.45912391531302
1271,63,35.32979685570412
1272,10,15.839571712427457
1273,15,26.12541437246648
1274,53,27.8976166984241
1275,0,7.306127526496279
1276,79,67.57519709461502
1277,1,23.843639530748632
1278,8,7.306127526496279
1279,1,15.545839208475254
1280,14,17.138810023093026
1281,46,30.48776433436124
1282,1,13.282704932459309
1283,69,73.32435687312164
1284,4,7.306127526496279
1285,19,22.005805817702914
1286,21,22.730988087452168
1287,0,12.58489071650464
1288,75,32.40462555767759
1289,14,15.341503122447527
1290,13,18.06983741083771
1291,48,27.21313540080557
1292,16,17.147280748869957
1293,7,15.156696382398628
1294,62,65.21599207740886
1295,19,7.306127526496279
1296,13,13.520011800849792
1297,21,32.62018424138372
1298,0,12.475584309499965
1299,13,16.526356599419962
1300,4,15.725972256409207
1301,30,34.48186927722738
1302,11,14.380122574501094
1303,36,32.24345678823156
1304,26,39.28392510478136
1305,10,25.39991020452669
1306,0,10.657801993152773
1307,3,7.306127526496279
1308,53,51.97459529162463
1309,2,10.745297642027907
1310,7,7.306127526496279
1311,11,22.241015671871484
1312,11,21.327858795227215
1313,71,30.69230194729677
1314,66,29.461951093283037
1315,11,15.964437534620497
1316,45,49.75966161309691
1317,5,12.490208130923314
1318,2,7.324615568183011
1319,0,7.306127526496279
1320,40,25.14155787374869
1321,19,7.55963343150414
1322,1,8.58069371178615
1323,28,21.855595067890338
1324,0,7.306127526496279
1325,4,20.552063463074585
1326,7,7.306127526496279
1327,5,20.404077204011916
1328,1,7.306127526496279
1329,10,16.623560758836224
1330,12,12.076644835640604
1331,43,12.476607094769374
1332,9,14.056880161333009
1333,39,31.976198262197297
1334,1,12.84584909521549
1335,14,21.119860879547822
1336,17,21.17553586029389
1337,13,7.306127526496279
1338,1,7.306127526496279
1339,30,52.793765906288236
1340,0,12.522608740534876
1341,18,25.98417036742396
1342,42,15.681737697986676
1343,18,22.721163978161407
1344,43,35.65431486243135
1345,42,53.79988538281453
1346,7,19.23984357675855
1347,3,11.994717231443362
1348,19,25.8165602209822
1349,67,34.19090625467327
1350,11,20.28101544442327
1351,23,20.624341635814382
1352,21,19.92174735906138
