id,inning,batsman,batsman_hand,leftfast_bowlers,leftfast_cumruns,leftfast_cumballs,leftfast_cumdismissals,leftfastmedium_bowlers,leftfastmedium_cumruns,leftfastmedium_cumballs,leftfastmedium_cumdismissals,leftlegbreak_bowlers,leftlegbreak_cumruns,leftlegbreak_cumballs,leftlegbreak_cumdismissals,leftmedium_bowlers,leftmedium_cumruns,leftmedium_cumballs,leftmedium_cumdismissals,leftmediumfast_bowlers,leftmediumfast_cumruns,leftmediumfast_cumballs,leftmediumfast_cumdismissals,leftmystery_bowlers,leftmystery_cumruns,leftmystery_cumballs,leftmystery_cumdismissals,leftorthodox_bowlers,leftorthodox_cumruns,leftorthodox_cumballs,leftorthodox_cumdismissals,rightfast_bowlers,rightfast_cumruns,rightfast_cumballs,rightfast_cumdismissals,rightfastmedium_bowlers,rightfastmedium_cumruns,rightfastmedium_cumballs,rightfastmedium_cumdismissals,rightlegbreak_bowlers,rightlegbreak_cumruns,rightlegbreak_cumballs,rightlegbreak_cumdismissals,rightmedium_bowlers,rightmedium_cumruns,rightmedium_cumballs,rightmedium_cumdismissals,rightmediumfast_bowlers,rightmediumfast_cumruns,rightmediumfast_cumballs,rightmediumfast_cumdismissals,rightmystery_bowlers,rightmystery_cumruns,rightmystery_cumballs,rightmystery_cumdismissals,rightorthodox_bowlers,rightorthodox_cumruns,rightorthodox_cumballs,rightorthodox_cumdismissals,overall_runs,overall_balls,overall_dismissed
501209,2,G Gambhir,left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,42,1,0,0,0,0,1,138,119,4,1,44,32,0,0,0,0,0,2,205,158,4,0,0,0,0,1,65,60,3,698,588,19
501209,2,JH Kallis,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,141,112,3,0,0,0,0,1,88,87,4,1,33,45,2,0,0,0,0,2,214,196,5,0,0,0,0,1,55,60,1,911,852,24
501209,2,MS Bisla,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,100,4
501210,1,AT Rayudu,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,30,1,0,0,0,0,1,30,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,77,39,1,0,0,0,0,1,61,35,0,376,258,10
501210,1,DJ Jacobs,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,11,1,0,0,0,0,0,0,0,0,12,22,1
501210,1,SR Tendulkar,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73,66,3,0,0,0,0,1,37,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,232,171,2,0,0,0,0,1,48,40,1,786,642,19
501210,2,BB McCullum,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,28,1,1,38,37,2,0,0,0,0,0,0,0,0,1,45,26,3,2,82,54,1,0,0,0,0,1,32,29,0,269,228,9
501210,2,BJ Hodge,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,38,1,1,44,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,256,8
501210,2,DPMD Jayawardene,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73,67,2,1,46,42,2,0,0,0,0,0,0,0,0,1,56,44,2,2,129,90,2,0,0,0,0,1,101,64,1,591,422,11
501210,2,RA Jadeja,left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,22,0,1,25,17,0,0,0,0,0,0,0,0,0,1,6,10,0,1,55,53,3,0,0,0,0,1,25,30,1,248,233,9
501211,1,JA Morkel,left,0,0,0,0,1,17,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,219,12
501211,1,M Vijay,right,0,0,0,0,1,23,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,1,0,0,0,0,1,72,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,57,38,3,414,284,12
501211,1,MEK Hussey,left,0,0,0,0,1,22,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,15,0,0,0,0,0,1,45,28,0,0,0,0,0,1,55,36,1,0,0,0,0,0,0,0,0,2,54,42,1,288,200,4
501211,1,MS Dhoni,right,0,0,0,0,1,59,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,98,5,0,0,0,0,0,0,0,0,0,0,0,0,1,95,70,2,0,0,0,0,0,0,0,0,0,0,0,0,803,602,21
501211,1,S Badrinath,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,94,64,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,472,15
501211,1,SK Raina,left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,65,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,173,144,5,922,687,26
501211,2,AB de Villiers,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59,53,2,0,0,0,0,1,46,40,1,0,0,0,0,0,0,0,0,1,74,70,4,1,52,34,0,2,45,46,1,380,365,12
501211,2,AUK Pathan,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,26,9,0,0,0,0,0,0,0,0,0,26,11,1
501211,2,CA Pujara,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,9,8,1,106,100,3
501211,2,DL Vettori,left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,0
501211,2,JJ van der Wath,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,5,0,0,0,0,0,0,0,0,0,1,7,5,0,0,0,0,0,1,0,1,0,14,12,1
501211,2,MA Agarwal,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7,0,0,0,0,0,0,0,0,0,1,14,13,1,1,9,6,1,0,0,0,0,56,53,3
501211,2,SS Tiwary,left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,15,1,2,30,26,2,150,142,10
501211,2,TM Dilshan,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59,40,2,0,0,0,0,0,0,0,0,315,282,15
501211,2,V Kohli,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,89,66,3,0,0,0,0,1,39,38,1,0,0,0,0,0,0,0,0,1,92,88,6,1,35,28,0,1,44,27,1,536,417,21
501212,1,A Mishra,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,31,4
501212,1,B Chipli,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,6,0,1,6,8,1,1,7,19,2,0,0,0,0,0,0,0,0,93,74,4
501212,1,DB Ravi Teja,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24,11,0,0,0,0,0,1,20,12,1,0,0,0,0,0,0,0,0,0,0,0,0,119,94,5
501212,1,DT Christian,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,6,0,0,0,0,0,1,15,8,1,0,0,0,0,0,0,0,0,0,0,0,0,56,34,3
501212,1,DW Steyn,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,1
501212,1,JP Duminy,left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,85,53,2,1,50,44,2,1,60,39,0,1,42,37,2,0,0,0,0,0,0,0,0,415,346,10
501212,1,KC Sangakkara,left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,67,63,1,1,25,20,3,2,91,61,1,1,156,106,4,0,0,0,0,0,0,0,0,654,516,19
501212,1,MS Gony,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,16,2
501212,1,S Dhawan,left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,78,58,2,1,16,8,0,3,84,68,1,1,83,73,5,0,0,0,0,0,0,0,0,348,293,15
501212,1,S Sohal,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,9,1,0,0,0,0,0,0,0,0,1,39,19,2,0,0,0,0,0,0,0,0,101,93,5
501212,2,AC Gilchrist,left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,37,1,1,138,89,3,1,41,33,3,0,0,0,0,2,218,127,5,0,0,0,0,1,77,68,5,770,510,24
501212,2,AM Nayar,left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,10,2,1,13,16,1,0,0,0,0,1,52,33,0,0,0,0,0,0,0,0,0,187,138,8
501212,2,KD Karthik,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59,53,1,0,0,0,0,0,0,0,0,1,69,47,2,0,0,0,0,0,0,0,0,401,315,13
501212,2,PC Valthaty,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,11,0,1,29,23,0,1,17,13,2,0,0,0,0,2,59,24,0,0,0,0,0,1,39,20,0,196,118,2
501213,1,GC Smith,left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,36,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,292,10
501213,1,JD Ryder,left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,14,1,0,0,0,0,1,21,8,1,0,0,0,0,2,38,20,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,14,6,0,94,55,4
501213,1,M Manhas,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,13,0,0,0,0,0,1,11,18,0,0,0,0,0,1,14,9,1,0,0,0,0,0,0,0,0,1,22,19,2,0,0,0,0,0,0,0,0,127,116,4
501213,1,MD Mishra,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,1,8,5,0,0,0,0,0,2,16,15,2,0,0,0,0,0,0,0,0,1,3,5,1,0,0,0,0,0,0,0,0,74,66,4
501213,1,RV Uthappa,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,31,4,0,0,0,0,1,49,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,252,14
501213,1,WD Parnell,left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,1,8,6,0,0,0,0,0,0,0,0,0,10,10,0
501213,1,Yuvraj Singh,left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,8,1,0,0,0,0,1,21,11,1,0,0,0,0,2,100,58,2,0,0,0,0,0,0,0,0,1,93,67,8,0,0,0,0,0,0,0,0,486,342,20
501213,2,AJ Finch,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,6,0,0,0,0,0,1,6,5,1,0,0,0,0,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,14,1
501213,2,DA Warner,left,0,0,0,0,1,40,20,0,0,0,0,0,0,0,0,0,1,42,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,41,4,1,13,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,216,10
501213,2,IK Pathan,left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,18,1,0,0,0,0,0,0,0,0,1,17,14,2,1,27,23,0,0,0,0,0,0,0,0,0,1,28,26,1,289,212,10
501213,2,JR Hopes,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,12,1,0,0,0,0,0,0,0,0,0,0,0,0,134,76,5
501213,2,MS Wade,left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1
501213,2,NV Ojha,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,24,4,0,0,0,0,0,0,0,0,0,0,0,0,1,24,22,0,0,0,0,0,0,0,0,0,1,35,19,0,279,228,8
501213,2,V Sehwag,right,0,0,0,0,1,57,35,2,0,0,0,0,0,0,0,0,1,83,49,2,0,0,0,0,0,0,0,0,0,0,0,0,1,72,47,3,1,33,20,0,1,152,61,2,0,0,0,0,0,0,0,0,0,0,0,0,645,365,19
501213,2,Y Venugopal Rao,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,1,61,38,3,0,0,0,0,0,0,0,0,1,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,157,8
501214,1,A Singh,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
501214,1,AG Paunikar,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,7,2,1,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,11,0,0,0,0,0,0,0,0,0,24,34,3
501214,1,AL Menaria,left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,29,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0,1,0,2,1,0,0,0,0,1,5,7,1,48,41,2
501214,1,AM Rahane,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,7,1,0,0,0,0,1,3,5,0,146,132,6
501214,1,AS Raut,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,1,1,28,20,1,0,0,0,0,0,0,0,0,74,65,4
501214,1,FY Fazal,left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7,0,0,0,0,0,0,0,0,0,145,128,5
501214,1,LRPL Taylor,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,153,124,7
501214,1,SK Trivedi,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,24,4
501214,1,SK Warne,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,13,0,1,3,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,23,29,3,0,0,0,0,0,0,0,0,81,96,7
501214,1,SR Watson,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,41,1,1,23,23,1,0,0,0,0,0,0,0,0,0,0,0,0,1,88,65,2,0,0,0,0,0,0,0,0,308,211,9
501214,1,SW Tait,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
501214,2,G Gambhir,left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58,55,2,1,151,134,4,1,51,39,0,0,0,0,0,2,214,164,4,0,0,0,0,0,0,0,0,733,627,19
501214,2,JH Kallis,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,119,113,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,911,854,25
501214,2,MK Tiwary,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,16,1,1,37,20,0,1,20,19,0,0,0,0,0,2,36,29,2,0,0,0,0,0,0,0,0,171,130,7
501214,2,MS Bisla,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,20,0,1,15,22,1,1,19,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,122,5
501215,1,JA Morkel,left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,46,2,0,0,0,0,0,0,0,0,326,223,12
501215,1,M Vijay,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,76,37,1,0,0,0,0,1,61,41,3,442,303,13
501215,1,MEK Hussey,left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,28,1,0,0,0,0,0,0,0,0,296,210,5
501215,1,MS Dhoni,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,41,0,0,0,0,0,1,97,102,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,188,128,4,0,0,0,0,0,0,0,0,817,615,21
501215,1,S Badrinath,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,137,117,3,0,0,0,0,1,63,53,0,580,489,16
501215,1,SK Raina,left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,232,157,8,0,0,0,0,1,186,154,5,972,728,27
501215,2,BB McCullum,right,0,0,0,0,1,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,34,1,0,0,0,0,1,27,20,0,0,0,0,0,0,0,0,0,1,99,66,1,1,13,19,1,0,0,0,0,316,261,10
501215,2,BJ Hodge,right,0,0,0,0,1,25,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,41,1,0,0,0,0,1,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,15,0,0,0,0,0,307,270,8
501215,2,DPMD Jayawardene,right,0,0,0,0,1,22,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,13,2,0,0,0,0,607,433,12
501215,2,PA Patel,left,0,0,0,0,1,32,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,15,0,0,0,0,0,1,64,76,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,0,0,0,0,0,303,330,11
501215,2,RA Jadeja,left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,21,0,0,0,0,0,264,240,9
501216,1,B Chipli,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,0,0,0,0,0,0,0,0,0,1,8,20,2,0,0,0,0,0,0,0,0,98,77,4
501216,1,CL White,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,1,6,10,0,1,20,14,1,1,6,4,0,0,0,0,0,0,0,0,0,1,40,28,0,0,0,0,0,0,0,0,0,102,80,3
501216,1,DT Christian,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,12,2,0,0,0,0,0,0,0,0,64,45,4
501216,1,KC Sangakkara,left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,33,2,0,0,0,0,1,53,36,1,1,60,43,3,1,70,68,2,0,0,0,0,0,0,0,0,1,163,113,4,0,0,0,0,1,168,130,2,703,553,20
501216,1,S Dhawan,left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,16,2,0,0,0,0,0,0,0,0,0,0,0,0,1,86,61,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,298,16
501216,1,S Sohal,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,26,1,0,0,0,0,1,9,13,1,1,37,32,0,1,17,19,1,0,0,0,0,0,0,0,0,1,50,24,2,0,0,0,0,1,13,10,1,163,134,6
501216,2,AJ Finch,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,25,15,2
501216,2,DA Warner,left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,21,1,1,33,35,1,0,0,0,0,1,18,11,1,0,0,0,0,2,104,78,1,0,0,0,0,1,11,15,2,349,264,11
501216,2,IK Pathan,left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,19,2,0,0,0,0,0,0,0,0,1,21,18,2,0,0,0,0,1,74,52,4,0,0,0,0,1,28,28,1,294,221,11
501216,2,JR Hopes,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,0,1,7,7,0,0,0,0,0,1,4,6,1,0,0,0,0,1,64,36,1,0,0,0,0,1,7,2,0,151,90,5
501216,2,M Morkel,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,3,0,0,0,0,0,0,0,0,0,16,12,1
501216,2,NV Ojha,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,78,48,2,0,0,0,0,0,0,0,0,281,232,9
501216,2,V Sehwag,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,164,78,6,0,0,0,0,0,0,0,0,657,372,20
501216,2,Y Nagar,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,0,1,8,4,0,0,0,0,0,1,9,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,24,19,2
501216,2,Y Venugopal Rao,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,43,3,1,33,25,0,0,0,0,0,1,15,11,1,0,0,0,0,2,58,41,3,0,0,0,0,0,0,0,0,239,181,9
501218,1,AC Thomas,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
501218,1,JD Ryder,left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,17,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,0,0,106,71,5
501218,1,M Kartik,left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,9,0,0,0,0,0,1,2,3,0,1,13,14,2,0,0,0,0,0,0,0,0,0,0,0,0,1,14,16,2,0,0,0,0,0,0,0,0,62,61,4
501218,1,M Manhas,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,20,3,0,0,0,0,0,0,0,0,127,117,5
501218,1,MD Mishra,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14,11,0,2,10,10,1,0,0,0,0,0,0,0,0,86,76,5
